GC_ID,ptype,group_id,snapform,x,y,z,vx,vy,vz,lx,ly,lz,ek,ep
44196139,star,0,239,6.14438003282703,-5.220520954710082,-8.403490693453932,92.108086,-143.87296,-170.28044,-320.0824291890326,272.23830300439477,-403.15792280416497,29089.378062803764,33600.73
27635201,star,0,239,1.3152402639389038,0.30657647331099724,1.08864862457267,-247.19298,295.945,-157.96326,-370.60794336614055,-61.34665978705107,465.0223409379483,86820.09863831522,-75771.26
50221345,star,0,239,-1.150695433250803,-1.276022144840681,1.0027672210126184,-277.26724,-46.31919,-25.17959,78.57708114296281,-307.00854165429513,-300.4998598502716,39828.30209132703,-81517.88
34317812,star,0,239,2.531317382097768,0.5020495476492215,0.5736871566768968,-121.43709,100.01741,85.85522,-14.275130872631266,-286.99370082232525,314.14324425452855,16060.78226311237,-52439.367
47012071,star,0,239,-0.7329770517244469,-1.7030789979617111,-0.22615973778010812,91.28447,-94.04445,167.47165,-306.4865163474708,102.10800394685205,224.39708587446944,22611.982822213788,-78849.72
49149400,star,0,239,-3.0561017010040814,2.521843084541615,2.6844062685268,-69.19372,-23.912495,228.82898,641.261630034959,513.5805832398829,247.57471472634705,28861.14203568187,-19404.719
20028841,star,0,240,-0.5985442289020284,-0.9992907117266441,-1.6289977159831324,-191.92102,6.035097,7.5500045,2.286510075161538,317.1579156674252,-195.3971657319073,18463.551576753263,-66234.945
50615603,star,0,240,3.1240920429845573,9.931729295742116,-1.7711893799132667,90.466606,98.784004,17.154608,345.34009973893757,-213.82606567581684,-589.8795209572911,9118.384128279984,25778.613
50618636,star,0,240,2.505045586563938,0.9929547169522266,3.0243286678087316,21.089788,-55.424404,104.25876,271.145840430548,-197.3904911858853,-159.78186389751653,7193.266040589922,-20357.506
20212053,star,0,241,-0.5141319760732586,4.720366205830942,6.433463460329222,19.380114,-10.74935,14.268729,136.50917499861572,132.0172626582071,-85.95464896223118,347.3669488531614,16935.215
