GC_ID,quality,halo(z=0),logM(tform),zform,halo(zform),snapnum(zform),isMPB,feh,logM(z=0),t_dis,survive_flag,form_time,form_lbt,pubsnap(zform),last_snap,real_flag,accretion_flag,accretion_time,accretion_halo_tid,accretion_halo_cid,accretion_snapshot,pre_accretion_halo_tid,pre_accretion_halo_cid,pre_accretion_snapshot,survived_accretion,ptype,group_id
27817656,2,25236877,4.519,4.888,454668,69,0,-1.811,-1.0,4.235,0,1.243523884,12.555222999,77,207,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
40234356,2,25236877,4.041,4.888,454668,69,0,-1.811,-1.0,2.556,0,1.243523884,12.555222999,77,136,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
34905314,2,25236877,5.122,4.833,470620,70,0,-1.805,-1.0,8.958,0,1.260919888,12.537826996,77,390,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
38041767,2,25236877,4.258,4.833,470620,70,0,-1.805,-1.0,3.629,0,1.260919888,12.537826996,77,182,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
30268097,2,25236877,4.803,4.833,470620,70,0,-1.805,-1.0,6.612,0,1.260919888,12.537826996,77,300,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
29869590,2,25236877,4.092,4.833,470620,70,0,-1.805,-1.0,2.64,0,1.260919888,12.537826996,77,139,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
30075305,2,25236877,4.712,4.833,470620,70,0,-1.805,-1.0,4.914,0,1.260919888,12.537826996,77,235,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
33726659,2,25236877,4.486,4.833,470620,70,0,-1.805,-1.0,3.507,0,1.260919888,12.537826996,77,177,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
29321857,2,25236877,4.356,4.833,470620,70,0,-1.805,-1.0,4.674,0,1.260919888,12.537826996,77,225,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
30268628,2,25236877,4.056,4.833,470620,70,0,-1.805,-1.0,2.657,0,1.260919888,12.537826996,77,140,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
35680377,2,25236877,4.111,4.833,470620,70,0,-1.805,-1.0,3.62,0,1.260919888,12.537826996,77,182,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
35090542,2,25236877,4.876,4.78,486939,71,0,-1.8,-1.0,6.912,0,1.278393387,12.520353496,77,312,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
36481288,2,25236877,4.028,4.78,486939,71,0,-1.8,-1.0,3.103,0,1.278393387,12.520353496,77,160,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
31209024,2,25236877,4.06,4.78,486939,71,0,-1.8,-1.0,2.158,0,1.278393387,12.520353496,77,117,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
29518697,2,25236877,4.023,4.78,486939,71,0,-1.8,-1.0,2.644,0,1.278393387,12.520353496,77,140,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
33925072,2,25236877,4.255,4.78,486939,71,0,-1.8,-1.0,3.527,0,1.278393387,12.520353496,77,178,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
32938363,2,25236877,4.23,4.78,486939,71,0,-1.8,-1.0,2.753,0,1.278393387,12.520353496,77,145,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
32573196,2,25236877,4.199,4.78,486939,71,0,-1.8,-1.0,3.136,0,1.278393387,12.520353496,77,161,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
26521698,2,25236877,5.398,4.727,503518,72,0,-1.796,-1.0,11.115,0,1.295943758,12.502803126,77,476,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
29127237,2,25236877,4.02,4.727,503518,72,0,-1.796,-1.0,3.029,0,1.295943758,12.502803126,77,157,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
28576899,2,25236877,4.689,4.727,503518,72,0,-1.796,-1.0,5.285,0,1.295943758,12.502803126,77,249,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
27084038,2,25236877,4.359,4.727,503518,72,0,-1.796,-1.0,4.358,0,1.295943758,12.502803126,77,212,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
27811007,2,25236877,4.472,4.727,503518,72,0,-1.796,-1.0,3.755,0,1.295943758,12.502803126,77,188,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
33735240,2,25236877,4.505,4.727,503518,72,0,-1.796,-1.0,4.885,0,1.295943758,12.502803126,77,233,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
35675594,2,25236877,4.745,4.727,503518,72,0,-1.796,-1.0,6.344,0,1.295943758,12.502803126,77,290,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
28768189,2,25236877,4.654,4.727,503518,72,0,-1.796,-1.0,6.343,0,1.295943758,12.502803126,77,290,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
41029260,2,25236877,5.367,4.727,503518,72,0,-1.796,-1.0,12.518,0,1.295943758,12.502803126,77,534,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
33718174,2,25236877,4.193,4.727,503518,72,0,-1.796,-1.0,4.52,0,1.295943758,12.502803126,77,219,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
33548741,2,25236877,4.09,4.727,503518,72,0,-1.796,-1.0,3.228,0,1.295943758,12.502803126,77,165,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
27632166,2,25236877,4.117,4.727,503518,72,0,-1.796,-1.0,3.385,0,1.295943758,12.502803126,77,172,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
37643737,2,25236877,4.083,4.727,503518,72,0,-1.796,-1.0,4.743,0,1.295943758,12.502803126,77,228,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
30826016,2,25236877,4.061,4.727,503518,72,0,-1.796,-1.0,3.529,0,1.295943758,12.502803126,77,178,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
26893383,2,25236877,4.506,4.727,503518,72,0,-1.796,-1.0,4.385,0,1.295943758,12.502803126,77,214,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
28765523,2,25236877,5.028,4.727,503518,72,0,-1.796,-1.0,8.159,0,1.295943758,12.502803126,77,359,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
35690021,2,25236877,4.785,4.676,520510,73,0,-1.793,-1.0,5.036,0,1.313570873,12.48517601,77,239,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
27807050,2,25236877,4.11,4.676,520510,73,0,-1.793,-1.0,2.797,0,1.313570873,12.48517601,77,147,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
32159513,2,25236877,4.147,4.676,520510,73,0,-1.793,-1.0,3.225,0,1.313570873,12.48517601,77,165,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
29322918,2,25236877,4.076,4.676,520510,73,0,-1.793,-1.0,2.865,0,1.313570873,12.48517601,77,150,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
35669898,2,25236877,4.074,4.676,520510,73,0,-1.793,-1.0,2.39,0,1.313570873,12.48517601,77,128,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
31223186,2,25236877,5.267,4.625,537741,74,0,-1.788,-1.0,12.888,0,1.331274118,12.467472766,77,550,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
32379606,2,25236877,4.427,4.625,537741,74,0,-1.788,-1.0,3.989,0,1.331274118,12.467472766,77,197,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
30461151,2,25236877,4.211,4.625,537741,74,0,-1.788,-1.0,3.558,0,1.331274118,12.467472766,77,179,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
34322776,2,25236877,4.659,4.625,537741,74,0,-1.788,-1.0,5.132,0,1.331274118,12.467472766,77,243,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
30275053,2,25236877,4.735,4.625,537741,74,0,-1.788,-1.0,4.961,0,1.331274118,12.467472766,77,236,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
31974645,2,25236877,4.487,4.625,537741,74,0,-1.788,-1.0,4.014,0,1.331274118,12.467472766,77,198,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
40229113,2,25236877,4.427,4.625,537741,74,0,-1.788,-1.0,3.327,0,1.331274118,12.467472766,77,170,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
28383049,2,25236877,4.197,4.625,537741,74,0,-1.788,-1.0,3.273,0,1.331274118,12.467472766,77,167,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
29118499,2,25236877,4.164,4.625,537741,74,0,-1.788,-1.0,4.001,0,1.331274118,12.467472766,77,198,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
32557247,2,25236877,4.629,4.625,537741,74,0,-1.788,-1.0,5.441,0,1.331274118,12.467472766,77,255,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
30270783,2,25236877,4.096,4.625,537741,74,0,-1.788,-1.0,3.011,0,1.331274118,12.467472766,77,156,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
32185818,2,25236877,4.217,4.625,537741,74,0,-1.788,-1.0,2.955,0,1.331274118,12.467472766,77,153,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
35669849,2,25236877,4.065,4.625,537741,74,0,-1.788,-1.0,2.68,0,1.331274118,12.467472766,77,141,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
26896420,2,25236877,4.014,4.625,537741,74,0,-1.788,-1.0,2.629,0,1.331274118,12.467472766,77,139,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
28949512,2,25236877,4.707,4.625,537741,74,0,-1.788,-1.0,5.684,0,1.331274118,12.467472766,77,265,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
38244296,2,25236877,5.076,4.575,555229,75,0,-1.783,-1.0,10.533,0,1.349053044,12.449693839,77,452,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
37840318,2,25236877,4.243,4.575,555229,75,0,-1.783,-1.0,2.954,0,1.349053044,12.449693839,77,153,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
29895202,2,25236877,4.528,4.575,555229,75,0,-1.783,-1.0,4.212,0,1.349053044,12.449693839,77,207,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
27835403,2,25236877,4.021,4.575,555229,75,0,-1.783,-1.0,3.771,0,1.349053044,12.449693839,77,188,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
36256414,2,25236877,4.223,4.575,555229,75,0,-1.783,-1.0,3.733,0,1.349053044,12.449693839,77,187,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
28384612,2,25236877,4.239,4.575,555229,75,0,-1.783,-1.0,3.821,0,1.349053044,12.449693839,77,190,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
29702464,2,25236877,4.422,4.575,555229,75,0,-1.783,-1.0,5.736,0,1.349053044,12.449693839,77,267,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
31212060,2,25236877,4.083,4.575,555229,75,0,-1.783,-1.0,2.559,0,1.349053044,12.449693839,77,136,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
36257454,2,25236877,4.018,4.575,555229,75,0,-1.783,-1.0,2.721,0,1.349053044,12.449693839,77,143,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
26706978,2,25236877,4.093,4.575,555229,75,0,-1.783,-1.0,2.524,0,1.349053044,12.449693839,77,134,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
36292731,2,25236877,4.296,4.575,555229,75,0,-1.783,-1.0,4.984,0,1.349053044,12.449693839,77,237,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
27065409,2,25236877,4.117,4.575,555229,75,0,-1.783,-1.0,3.087,0,1.349053044,12.449693839,77,159,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
26898997,2,25236877,4.063,4.575,555229,75,0,-1.783,-1.0,3.397,0,1.349053044,12.449693839,77,173,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
29116903,2,25236877,5.565,4.526,573147,76,0,-1.779,-1.0,9.813,0,1.366907209,12.431839675,77,423,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
30449464,2,25236877,5.229,4.526,573147,76,0,-1.779,-1.0,10.961,0,1.366907209,12.431839675,77,469,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
32758359,2,25236877,4.115,4.526,573147,76,0,-1.779,-1.0,2.734,0,1.366907209,12.431839675,77,144,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
28395772,2,25236877,4.847,4.526,573147,76,0,-1.779,-1.0,6.865,0,1.366907209,12.431839675,77,310,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
33742311,2,25236877,4.107,4.526,573147,76,0,-1.779,-1.0,2.622,0,1.366907209,12.431839675,77,139,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
29511281,2,25236877,4.61,4.526,573147,76,0,-1.779,-1.0,6.142,0,1.366907209,12.431839675,77,282,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
35472679,2,25236877,4.64,4.526,573147,76,0,-1.779,-1.0,5.012,0,1.366907209,12.431839675,77,239,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
29324441,2,25236877,4.109,4.526,573147,76,0,-1.779,-1.0,2.713,0,1.366907209,12.431839675,77,143,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
40628608,2,25236877,4.217,4.526,573147,76,0,-1.779,-1.0,4.294,0,1.366907209,12.431839675,77,210,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
27811023,2,25236877,4.097,4.526,573147,76,0,-1.779,-1.0,3.005,0,1.366907209,12.431839675,77,156,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
39851104,2,25236877,4.711,4.526,573147,76,0,-1.779,-1.0,5.505,0,1.366907209,12.431839675,77,258,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
31213675,2,25236877,4.239,4.526,573147,76,0,-1.779,-1.0,2.926,0,1.366907209,12.431839675,77,152,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
34905340,2,25236877,5.264,4.526,573147,76,0,-1.779,-1.0,12.492,0,1.366907209,12.431839675,77,533,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
31031087,2,25236877,4.303,4.526,573147,76,0,-1.779,-1.0,3.575,0,1.366907209,12.431839675,77,180,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
33909137,2,25236877,4.113,4.526,573147,76,0,-1.779,-1.0,2.661,0,1.366907209,12.431839675,77,140,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
31965946,2,25236877,4.246,4.526,573147,76,0,-1.779,-1.0,3.167,0,1.366907209,12.431839675,77,163,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
29510172,2,25236877,4.131,4.526,573147,76,0,-1.779,-1.0,2.946,0,1.366907209,12.431839675,77,153,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
33736868,2,25236877,4.222,4.526,573147,76,0,-1.779,-1.0,3.191,0,1.366907209,12.431839675,77,164,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
33912798,2,25236877,4.972,4.526,573147,76,0,-1.779,-1.0,5.889,0,1.366907209,12.431839675,77,273,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
33324653,2,25236877,4.082,4.526,573147,76,0,-1.779,-1.0,2.656,0,1.366907209,12.431839675,77,140,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
31021652,2,25236877,4.402,4.526,573147,76,0,-1.779,-1.0,4.796,0,1.366907209,12.431839675,77,230,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
34695550,2,25236877,4.407,4.526,573147,76,0,-1.779,-1.0,3.946,0,1.366907209,12.431839675,77,196,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
30819284,2,25236877,4.056,4.526,573147,76,0,-1.779,-1.0,3.177,0,1.366907209,12.431839675,77,163,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
27076871,2,25236877,4.002,4.526,573147,76,0,-1.779,-1.0,2.508,0,1.366907209,12.431839675,77,133,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
32183645,2,25236877,4.337,4.526,573147,76,0,-1.779,-1.0,5.488,0,1.366907209,12.431839675,77,257,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
36279637,2,25236877,4.492,4.526,573147,76,0,-1.779,-1.0,4.03,0,1.366907209,12.431839675,77,199,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
27442263,2,25236877,4.189,4.526,573147,76,0,-1.779,-1.0,3.613,0,1.366907209,12.431839675,77,182,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
31399930,2,25236877,4.174,4.526,573147,76,0,-1.779,-1.0,2.498,0,1.366907209,12.431839675,77,133,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
35888825,2,25236877,4.11,4.526,573147,76,0,-1.779,-1.0,2.676,0,1.366907209,12.431839675,77,141,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
31984116,2,25236877,4.276,4.526,573147,76,0,-1.779,-1.0,3.484,0,1.366907209,12.431839675,77,176,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
28950557,2,25236877,4.603,4.526,573147,76,0,-1.779,-1.0,4.204,0,1.366907209,12.431839675,77,206,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
30079581,2,25236877,4.157,4.526,573147,76,0,-1.779,-1.0,2.851,0,1.366907209,12.431839675,77,149,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
30850394,2,25236877,4.062,4.526,573147,76,0,-1.779,-1.0,2.806,0,1.366907209,12.431839675,77,147,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
29705591,2,25236877,4.022,4.526,573147,76,0,-1.779,-1.0,2.619,0,1.366907209,12.431839675,77,139,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
35867576,2,25236877,4.476,4.526,573147,76,0,-1.779,-1.0,4.046,0,1.366907209,12.431839675,77,200,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
33150185,2,25236877,4.165,4.526,573147,76,0,-1.779,-1.0,4.125,0,1.366907209,12.431839675,77,203,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
43834693,2,25236877,4.846,3.638,1052063,98,0,-1.758,-1.0,8.201,0,1.774839428,12.023907456,102,361,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
38462200,2,25236877,4.199,3.638,1052063,98,0,-1.758,-1.0,3.098,0,1.774839428,12.023907456,102,160,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
37457251,2,25236877,4.376,3.638,1052063,98,0,-1.758,-1.0,4.397,0,1.774839428,12.023907456,102,214,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
37056087,2,25236877,4.223,3.638,1052063,98,0,-1.758,-1.0,3.996,0,1.774839428,12.023907456,102,198,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
39261893,2,25236877,4.555,3.638,1052063,98,0,-1.758,-1.0,3.831,0,1.774839428,12.023907456,102,191,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
33123382,1,25236877,5.364,3.604,1078002,99,0,-1.751,-1.0,10.411,0,1.79399369,12.004753193,102,447,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
33136310,1,25236877,4.284,3.604,1078002,99,0,-1.751,-1.0,3.358,0,1.79399369,12.004753193,102,171,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
30475121,1,25236877,4.494,3.604,1078002,99,0,-1.751,-1.0,3.782,0,1.79399369,12.004753193,102,189,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
35304719,2,25236877,4.135,3.604,1078002,99,0,-1.751,-1.0,3.262,0,1.79399369,12.004753193,102,167,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
27828538,2,25236877,4.05,3.604,1078002,99,0,-1.751,-1.0,3.638,0,1.79399369,12.004753193,102,183,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
44229762,1,25236877,4.47,3.604,1078002,99,0,-1.751,-1.0,6.077,0,1.79399369,12.004753193,102,280,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
28931294,1,25236877,4.317,3.604,1078002,99,0,-1.751,-1.0,4.86,0,1.79399369,12.004753193,102,232,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
26908844,2,25236877,4.31,3.604,1078002,99,0,-1.751,-1.0,4.052,0,1.79399369,12.004753193,102,200,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
36494984,2,25236877,4.229,3.604,1078002,99,0,-1.751,-1.0,3.316,0,1.79399369,12.004753193,102,169,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
38076275,1,25236877,5.252,3.604,1078002,99,0,-1.751,-1.0,9.611,0,1.79399369,12.004753193,102,416,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
106782732,0,25236877,4.593,3.604,1078002,99,0,-1.751,-1.0,4.798,0,1.79399369,12.004753193,102,230,1,1,2.359,1957072,19473,127,1920378,15420,126,1,dark,1920378
105207187,0,25236877,4.234,3.604,1078002,99,0,-1.751,-1.0,3.421,0,1.79399369,12.004753193,102,174,1,1,2.359,1957072,19473,127,1920378,15420,126,1,dark,1920378
105805426,0,25236877,4.288,3.604,1078002,99,0,-1.751,-1.0,4.229,0,1.79399369,12.004753193,102,207,1,1,2.359,1957072,19473,127,1920378,15420,126,1,dark,1920378
104044694,0,25236877,4.305,3.604,1078002,99,0,-1.751,-1.0,3.224,0,1.79399369,12.004753193,102,165,1,1,2.359,1957072,19473,127,1920378,15420,126,1,dark,1920378
108164847,0,25236877,4.779,3.604,1078002,99,0,-1.751,-1.0,4.541,0,1.79399369,12.004753193,102,220,1,1,2.359,1957072,19473,127,1920378,15420,126,1,dark,1920378
108563962,0,25236877,4.012,3.604,1078002,99,0,-1.751,-1.0,2.564,0,1.79399369,12.004753193,102,136,1,1,2.359,1957072,19473,127,1920378,15420,126,1,dark,1920378
107374379,0,25236877,4.301,3.604,1078002,99,0,-1.751,-1.0,3.989,0,1.79399369,12.004753193,102,197,1,1,2.359,1957072,19473,127,1920378,15420,126,1,dark,1920378
104631701,0,25236877,4.476,3.604,1078002,99,0,-1.751,-1.0,4.862,0,1.79399369,12.004753193,102,233,1,1,2.359,1957072,19473,127,1920378,15420,126,1,dark,1920378
29901616,1,25236877,5.376,3.571,1104168,100,0,-1.741,3.016,-1.0,1,1.813211625,11.985535259,102,600,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
42837934,2,25236877,4.144,3.571,1104168,100,0,-1.741,-1.0,3.52,0,1.813211625,11.985535259,102,178,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
29341026,1,25236877,4.369,3.571,1104168,100,0,-1.741,-1.0,4.1,0,1.813211625,11.985535259,102,202,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
30473985,2,25236877,4.387,3.571,1104168,100,0,-1.741,-1.0,5.66,0,1.813211625,11.985535259,102,264,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
35118755,1,25236877,4.039,3.571,1104168,100,0,-1.741,-1.0,3.923,0,1.813211625,11.985535259,102,195,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
104825181,0,25236877,4.368,3.571,1104168,100,0,-1.741,-1.0,3.962,0,1.813211625,11.985535259,102,196,1,1,2.359,1957072,19473,127,1920378,15420,126,1,dark,1920378
107178374,0,25236877,4.274,3.571,1104168,100,0,-1.741,-1.0,3.49,0,1.813211625,11.985535259,102,177,1,1,2.359,1957072,19473,127,1920378,15420,126,1,dark,1920378
108166437,0,25236877,4.526,3.571,1104168,100,0,-1.741,-1.0,4.275,0,1.813211625,11.985535259,102,209,1,1,2.359,1957072,19473,127,1920378,15420,126,1,dark,1920378
105602208,0,25236877,4.045,3.571,1104168,100,0,-1.741,-1.0,3.305,0,1.813211625,11.985535259,102,169,1,1,2.359,1957072,19473,127,1920378,15420,126,1,dark,1920378
107379156,0,25236877,4.353,3.571,1104168,100,0,-1.741,-1.0,3.549,0,1.813211625,11.985535259,102,179,1,1,2.359,1957072,19473,127,1920378,15420,126,1,dark,1920378
104819378,0,25236877,4.443,3.571,1104168,100,0,-1.741,-1.0,4.456,0,1.813211625,11.985535259,102,216,1,1,2.359,1957072,19473,127,1920378,15420,126,1,dark,1920378
42841197,2,25236877,5.03,3.539,1130776,101,0,-1.735,-1.0,6.822,0,1.832492688,11.966254196,102,308,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
35664201,2,25236877,4.445,3.539,1130776,101,0,-1.735,-1.0,4.68,0,1.832492688,11.966254196,102,225,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
44427005,2,25236877,4.042,3.539,1130776,101,0,-1.735,-1.0,3.146,0,1.832492688,11.966254196,102,162,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
38671130,2,25236877,4.454,3.539,1130776,101,0,-1.735,-1.0,4.487,0,1.832492688,11.966254196,102,218,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
26722357,2,25236877,4.372,3.539,1130776,101,0,-1.735,-1.0,5.939,0,1.832492688,11.966254196,102,275,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
31416323,2,25236877,4.577,3.539,1130776,101,0,-1.735,-1.0,4.144,0,1.832492688,11.966254196,102,204,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
31804808,2,25236877,4.275,3.539,1130776,101,0,-1.735,-1.0,4.413,0,1.832492688,11.966254196,102,215,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
42241442,2,25236877,4.144,3.539,1130776,101,0,-1.735,-1.0,4.121,0,1.832492688,11.966254196,102,203,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
37879034,2,25236877,5.049,3.507,1157740,102,0,-1.724,-1.0,8.482,0,1.851836334,11.94691055,102,372,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
31024183,2,25236877,4.791,3.507,1157740,102,0,-1.724,-1.0,4.929,0,1.851836334,11.94691055,102,235,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
33153438,2,25236877,4.368,3.507,1157740,102,0,-1.724,-1.0,3.899,0,1.851836334,11.94691055,102,194,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
43640041,2,25236877,4.784,3.507,1157740,102,0,-1.724,-1.0,5.433,0,1.851836334,11.94691055,102,255,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
35074399,2,25236877,4.421,3.507,1157740,102,0,-1.724,-1.0,5.083,0,1.851836334,11.94691055,102,241,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
28763438,2,25236877,4.923,3.354,1297942,107,0,-1.701,-1.0,7.631,0,1.94948413,11.849262753,120,339,1,1,2.359,1957072,19473,127,1920378,15420,126,1,star,1920378
