# GC ID
37029966 2
57538960 2
25234924 2
50804762 2
33708352 2
49102875 2
30029941 2
43000543 2
26166124 2
61355587 2
37635398 2
35114869 2
44604190 2
34290616 2
46612406 2
47975260 2
45787714 2
37643661 2
58462050 2
35846579 2
54027402 2
52971606 2
45406909 2
29303713 2
56395731 2
53706432 2
60670259 2
35094877 2
55403695 2
63405814 2
38814552 2
39815039 2
45596451 2
29881923 2
61655320 2
64867206 2
32911123 2
53705381 2
41435337 2
24167961 2
35456055 2
46177940 2
59963221 2
27620077 2
39235125 2
41835012 2
44604029 2
43205457 2
47159883 2
46965585 2
31612290 2
65888206 2
50259681 2
46793828 2
63622822 2
37477270 2
60411828 2
64099035 2
53523294 2
43609810 2
27789615 2
27089797 2
36264827 2
23811925 2
22253204 2
33714551 2
56752639 2
45590030 2
38465954 2
60265596 2
38261391 2
61243251 2
26354252 2
57703981 2
56072578 2
22414562 2
59813873 2
62666589 2
26166618 2
36860706 2
28010995 2
43236402 2
33562434 2
58781114 2
56392677 2
33315008 2
39456949 2
54037463 2
47558317 2
43417398 2
29673569 2
38252748 2
58770306 2
63509846 2
30647592 2
41824047 2
52267236 2
36263678 2
48359342 2
58770400 2
56720058 2
45604146 2
40022664 2
45615983 2
51200733 2
56088245 2
33161562 2
57549152 2
32390993 2
30066872 2
23999742 2
41799314 2
43409126 2
32196722 2
25103670 2
56752193 2
66359858 2
31388226 2
41826120 2
31378781 2
36455837 2
48540295 2
59397111 2
42195000 2
31227040 2
23830760 2
30603481 2
36832748 2
44032533 2
47197792 2
38218520 2
63400267 2
61612895 2
62289780 2
55763951 2
29526217 2
59541644 2
37680329 2
52631845 2
26544247 2
31591026 2
47939737 2
22423023 2
38251844 2
47005459 2
29674071 2
61884262 2
40241366 2
49310397 2
54411242 2
57365290 2
32543170 2
39418913 2
24333597 2
49129513 2
33895808 2
25955111 2
35825359 2
34678496 2
28026824 2
35452814 2
63742955 2
30265936 2
62267962 2
40221345 2
34682516 2
36883219 2
49295059 2
56437363 2
29869620 2
54210648 2
55067789 2
37065272 2
29100825 2
57527772 2
50610360 2
52822493 2
39810772 2
40823835 2
33294009 2
35285173 2
25051966 2
56253915 2
62775207 2
63271471 2
50245539 2
39614998 2
36242852 2
29915133 2
62790755 2
42021800 2
41819199 2
60949650 2
30278234 2
42612564 2
37447723 2
24704556 2
52984976 2
29512394 2
52084186 2
40223838 2
34664328 2
35851333 2
22583196 2
46981646 2
31762475 2
60550583 2
45204986 2
21214568 2
41816667 2
24348987 2
29115924 2
54064860 2
43023622 2
40838448 2
53718273 2
46602045 2
38829615 2
38866546 2
42614079 2
58314404 2
36838041 2
34714342 2
33700683 2
30484282 2
31046739 2
24880981 2
58008440 2
64343586 2
31968554 2
33931515 2
59367790 2
30464891 2
29304793 2
43217660 2
33172434 2
37862171 2
52259999 2
38623313 2
52826332 2
51902591 2
29726054 2
36262018 2
57217821 2
27290308 2
63868050 2
41639083 2
27251037 2
51353543 2
46226181 2
51514939 2
49469958 2
33527837 2
40236956 2
32761684 2
40662704 2
39228219 2
29687779 2
60513461 2
56435781 2
26151637 2
57696964 2
57566678 2
44234776 2
35487014 2
51903271 2
41434216 2
32541183 2
28915983 2
60536052 2
61508988 2
55264039 2
59221954 2
28343432 2
40244116 2
46984825 2
29660296 2
38042882 2
33499701 2
22954309 2
40843328 2
63044242 2
44043369 2
24374284 2
43613974 2
36102310 2
46187740 2
31026827 2
37274473 2
30045445 2
50613039 2
42021893 2
46391564 2
33288865 2
58916116 2
42810934 2
49672232 2
59091909 2
34893468 2
39020395 2
42817730 2
31396934 2
32758495 2
37630948 2
25825516 2
44039581 2
35874832 2
53856439 2
55569056 2
53504602 2
62045000 2
32550017 2
47165231 2
48737963 2
42620819 2
36047366 2
49306681 2
59223888 2
28355373 2
62674242 2
32573743 2
58172599 2
34292563 2
27640943 2
62039110 2
41447879 2
41812230 2
28564418 2
55424450 2
44417295 2
63039169 2
33561858 2
61890625 2
61209965 2
42245759 2
30844484 2
61787258 2
52805221 2
58782112 2
45981720 2
43046392 2
35271227 2
53363659 2
27074930 2
49485768 2
34467140 2
25050707 2
42014082 2
40224848 2
46014359 2
47748458 2
59982990 2
43396990 2
51886477 2
46774464 2
24720618 2
39035700 2
63624876 2
50627756 2
27045743 2
37441455 2
30432159 2
60697506 2
60386475 2
53695975 2
59842681 2
35682011 2
28398482 2
33753730 2
60267590 2
36672023 2
29097963 2
64536086 2
32359508 2
58170640 2
60529183 2
33878663 2
37258149 2
49864487 2
61493941 2
25584623 2
46389484 2
53499553 2
26524680 2
47768280 2
47362401 2
44196620 2
48730378 2
47374075 2
27625003 2
28187444 2
28557637 2
49118169 2
61212072 2
31765865 2
31242707 2
41802932 2
45020113 2
49866076 2
48747054 2
41048116 2
46786856 2
40020746 2
22749819 2
46009438 2
47564841 2
52644062 2
39219675 2
31609048 2
30282542 2
30225998 2
22070706 2
43414357 2
51369930 2
42010150 2
33718256 2
48542964 2
64862367 2
62537099 2
40858167 2
40018113 2
47554258 2
62528036 2
37674792 2
42630486 2
63176077 2
33120313 2
49305106 2
46600941 2
32163709 2
45210264 2
47184919 2
24706911 2
57833116 2
49476631 2
22585850 2
22750580 2
32553495 2
61505900 2
52436535 2
28959660 2
31777916 2
24341260 2
53351158 2
43030782 2
50265155 2
28564800 2
64203707 2
56414093 2
59363630 2
25055934 2
41417963 2
58932840 2
51543577 2
38647806 2
59400256 2
45034142 2
63997128 2
62904332 2
28222842 2
50808613 2
44992646 2
52823017 2
47177357 2
49112145 2
35680993 2
32201560 2
45996152 2
66280613 2
35507013 2
25231038 2
39462959 2
24693326 2
58164115 2
38235338 2
27079422 2
52967827 2
42607229 2
56429955 2
35250356 2
24704054 2
36048908 2
36243842 2
33506644 2
40460181 2
57052978 2
53511516 2
33547596 2
52999680 2
48555472 2
66178216 2
53365161 2
48902090 2
50230328 2
33905597 2
34140190 2
45401708 2
37682025 2
50036085 2
29902184 2
50265036 2
49860841 2
50793069 2
50407177 2
30626838 2
50619197 2
36835124 2
61243771 2
53854459 2
52465027 2
31950272 2
52791858 2
47153688 2
60827391 2
49322359 2
23803781 2
43596185 2
28165325 2
49092462 1
37635061 1
38041213 1
43423753 1
45816285 1
48141806 1
42408694 1
61376556 1
53855015 1
55908488 1
26717717 1
61906047 1
47158780 1
22785975 1
27248047 1
41836809 1
65489109 1
63517681 1
45409956 1
40418986 1
38232284 1
29711991 1
58340895 1
53861784 1
35053175 1
35499887 1
29690385 1
49870178 1
21399660 1
48324616 1
51532854 1
43808840 1
48905573 1
61911450 1
49113271 1
41026180 1
51912134 1
44014315 1
38625302 1
56073639 1
38623778 1
32951570 1
52967912 1
59543321 1
30291751 1
58633695 1
37658965 1
45026467 1
47966165 1
46772115 1
25795101 1
49295060 1
57384053 1
52074114 1
58948309 1
43431737 1
32556787 1
52988091 1
39805810 1
40021716 1
41606411 1
43414324 1
53181781 1
40259802 1
53670942 1
26893350 1
31939422 1
52449039 1
42831340 1
30819908 1
35116596 1
37457185 1
49471282 1
50064625 1
39651662 1
32155975 1
48710060 1
44791732 1
30983995 1
49315165 1
52437843 1
30089211 1
62273128 1
30455199 1
44633866 1
33928937 1
55421740 1
58462988 1
47362247 1
53692165 1
32324279 1
48142648 1
54737143 1
46004097 1
56230794 1
53685202 1
41248528 1
50242038 1
35516954 1
46612291 1
33698313 1
27290875 1
62014097 1
41024992 1
33536374 1
45789151 1
48532863 1
42027176 1
43614391 1
63267157 1
27983278 1
29342152 1
28923294 1
65075239 1
65189396 1
47584010 1
54416079 1
30047806 1
38250767 1
63514151 1
22924952 1
28905160 1
39811275 1
63866641 1
35289435 1
44225891 1
38240192 1
32166810 1
28937928 1
37626035 1
57079764 1
42210453 1
35118201 1
27279142 1
60535483 1
23628799 1
45977473 1
33484036 1
22766333 1
63653594 1
40209503 1
38864488 1
28962857 1
55259840 1
34717626 1
62149764 1
51541478 1
30982024 1
53863186 1
44023957 1
51550549 1
53875069 1
55417605 1
52790373 1
37863178 1
29525068 1
57679509 1
56581959 1
41418477 1
57526776 1
54389941 1
48707953 1
42818088 1
60247103 1
59365432 1
54373169 1
41839953 1
35255106 1
36244322 1
41655410 1
44017603 1
38435507 1
25958123 1
49852906 1
39845292 1
31391792 1
30984410 1
40823178 1
60272705 1
63628728 1
56399819 1
34514929 1
54217076 1
61484167 1
60524109 1
47954509 1
47357757 1
58628619 1
23482887 1
37282112 1
25258454 1
62009347 1
33323633 1
32930602 1
46609090 1
63882470 1
65899341 1
50045855 1
38822629 1
55431937 1
43202645 1
28174334 1
35058333 1
25599539 1
22775028 1
53893827 1
37272860 1
30056784 1
53359330 1
57837484 1
44625807 1
35078580 1
64107528 1
41602140 1
54926541 1
32178922 1
32146112 1
39814635 1
52812884 1
35497738 1
60553170 1
38838954 1
24193921 1
22781959 1
63176597 1
58761708 1
26550049 1
39246245 1
58499488 1
58324705 1
26903652 1
34095412 1
49479279 1
24883206 1
35273323 1
34891892 1
65186859 1
38426265 1
40620427 1
36043188 1
52101134 1
49104364 1
36242476 1
58776222 1
29492067 1
60515150 1
44426913 1
66270820 1
55909071 1
56430428 1
56730105 1
53871879 2
24010236 2
43031256 2
44790875 2
43007147 2
57986236 2
45237355 2
61055957 2
40190359 2
61349611 2
35049598 2
59959764 2
61352427 2
42811990 2
44787770 2
46418661 2
55588500 2
35323432 2
44397843 2
62178119 2
55601331 2
38844912 2
49671881 2
46803915 2
22413225 2
33480059 2
22434323 2
60558249 2
34309804 2
65783275 2
38252343 2
55730374 2
53708647 2
24869959 2
57375084 2
36847446 2
35672990 2
36856829 2
61367626 2
57186916 2
35681365 2
52433100 2
35511552 2
32010594 2
62506712 2
44985784 2
61209919 2
25619520 2
47731287 2
63773358 2
28534022 2
61888326 2
45801333 2
32203780 2
32593893 2
55109386 2
60557750 2
29866045 2
37836587 2
28160808 2
27479389 2
43374187 2
23800965 2
56206447 2
41239253 2
51560379 2
49083621 2
26548524 2
63874245 2
40211962 2
29353541 2
21033747 2
34885724 2
35255005 2
28188908 2
23310507 2
25085972 2
45386675 2
37010267 2
58311433 2
26351673 2
59503350 2
25647097 2
62672830 2
50029813 2
37670443 2
32354820 2
50791139 2
25441212 2
49330615 2
50992151 2
46019065 2
33167547 2
36863143 2
42614628 2
63299849 2
53497247 2
63509362 2
63399454 2
47361405 2
51531774 2
31423821 2
31402490 2
41245836 2
35038621 2
48127964 2
56251919 2
53121771 2
41250192 2
32342567 2
35843829 2
39035666 2
30220736 2
36672195 2
54887041 2
37245167 2
28209986 2
39418907 2
30636111 2
31787698 2
59039712 2
29670566 2
58285610 2
63418016 2
30238776 2
33344199 2
41619034 2
62656561 2
28547213 2
61083946 2
28176321 2
57699456 2
34472793 2
60816963 2
47587386 2
25270689 2
38239097 2
31011673 2
63150720 2
65076426 2
44610742 2
30635004 2
26710449 2
46401110 2
27799640 2
50956112 2
37229632 2
34475516 2
41223938 2
59101778 2
46003066 2
60946326 2
58033411 2
52617502 2
58161643 2
53523257 2
55602391 2
26201308 2
43000431 2
52991214 2
49107597 2
53687620 2
38868254 2
35863452 2
17908546 2
63018371 2
23807496 2
40783621 2
58899867 2
55927993 2
29527265 2
56075541 2
21896659 2
31586959 2
32520114 2
60126451 2
57996668 2
36428900 2
48880302 2
52297231 2
25631293 2
52255550 2
26893437 2
51159659 2
51721602 2
38226171 2
39045113 2
62272773 2
52057688 2
64204115 2
34480005 2
21203159 2
44776252 2
39444415 2
25957196 2
42388935 2
22400432 2
41784155 2
30234931 2
45814278 2
61385104 2
49318549 2
48927404 2
39807155 2
37059906 2
24156577 2
36810088 2
51714487 2
26516699 2
59065157 2
58012491 2
61515926 2
65685438 2
47140863 2
50953182 2
32916781 2
44585684 2
40640884 2
41425290 2
50439872 2
56919507 2
60951169 2
55227309 2
32185251 2
38649361 2
63874678 2
37032722 2
30841890 2
53007864 2
42014988 2
25783901 2
41412369 2
37229170 2
56247180 2
53880289 2
47543694 2
28359164 2
23825205 2
61501027 2
55092634 2
36221065 2
28973621 2
28785945 2
21892336 2
27828518 2
47157080 2
34931662 2
63003122 2
60796781 2
54386915 2
29117896 2
34309787 2
42032450 2
36875192 2
44410081 2
27264136 2
61896268 2
38837978 2
54547069 2
48701637 2
46998134 2
57509530 2
43015361 2
43435532 2
29726056 2
25623613 2
37278337 2
27050526 2
31931075 2
47746473 2
54716839 2
48724509 2
61117130 2
59088825 2
28557693 2
48716844 2
64078430 2
32383355 2
63021996 2
44050190 2
39445610 2
48896337 2
27984239 2
63736700 2
53328672 2
25082462 2
36470487 2
60782852 2
42851701 2
46948946 2
24729782 2
31381620 2
47385921 2
50074749 2
54191932 2
43782635 2
38824172 2
53503778 2
46583093 2
57356316 2
47967789 2
33932680 2
36494469 2
52950028 2
29297616 2
51863943 2
55097565 2
53003991 2
64450226 2
41043232 2
23109639 2
48553725 2
56416148 2
34307194 2
43997259 2
62918449 2
36041381 2
55277562 2
23805898 2
48549384 2
66347514 2
52635388 2
61760416 2
39049893 2
58619834 2
55083714 2
50014704 2
59701473 2
63621705 2
47013585 2
43814320 2
26335118 2
41622559 2
20538703 2
54532043 2
45015865 2
58476643 2
31740998 2
51749010 2
28915467 2
43425194 2
40425644 2
59538119 2
45634512 2
34518783 2
27600843 2
39414689 2
59814822 2
47586236 2
44027222 2
29150572 2
34099552 2
20365599 2
61382572 2
35823836 2
39614955 2
28905536 2
24163447 2
31960830 2
26736078 2
28934405 2
46771167 2
64430018 2
42842213 2
59950919 2
21549418 2
48912170 2
44801767 2
47744163 2
60363881 2
36272053 2
41829825 2
30454749 2
52597812 2
51157656 2
32376294 2
65396738 2
25048699 2
23985053 2
24341151 2
35069270 2
65794804 2
60256998 2
48329517 2
37283185 2
36469022 2
45624002 2
41627769 2
47578551 2
40852246 2
45790201 2
49683848 2
27661620 2
50236787 2
43190783 2
56888445 2
49283022 2
52988152 2
52592837 2
29681169 2
28175783 2
31219068 2
50451230 2
52090027 2
64344047 2
29706085 2
39060278 2
33109138 2
51691580 2
37036977 2
31358362 2
36641881 2
44999735 2
51895200 2
61358532 2
43007652 2
37046258 2
37645725 2
42225535 2
31938638 2
53323168 2
40403238 2
43193797 2
37010852 2
48514431 2
41020357 2
59355126 2
55087962 2
32377437 2
50785184 2
30625390 2
21380490 2
39270746 2
54930789 2
55401874 2
47193592 2
54584479 2
62389000 2
47191322 2
31373278 2
24513479 2
22250365 2
58948203 2
25784837 2
63975557 2
30421876 2
63014896 2
52595975 2
53683266 2
66798381 2
30482137 2
24375344 2
32574314 2
57081281 2
20874543 2
50808101 2
42596824 2
53844275 2
55546048 2
37997904 2
33534086 2
51143478 2
31996014 2
36839866 2
56083940 2
44192069 2
59253280 2
35074322 2
63398549 2
66074561 2
53827628 2
25083960 2
28157505 2
59062880 2
43810877 2
51933164 2
52810277 2
53156604 2
49867022 2
24189878 2
25776543 2
45814282 2
25610102 2
61755846 2
41019464 2
42241970 2
51734947 2
56071588 2
53133884 2
42237772 2
58351949 2
53130879 2
52603809 2
46606442 2
38658436 2
36484059 2
54209085 2
36047739 2
48726077 2
44438307 2
38082376 2
28737120 2
34074048 2
56240691 2
39619491 2
30260248 2
42788382 2
63497152 2
53328201 2
53549231 2
31165032 2
61246715 2
31960329 2
37092539 2
30793031 2
20705308 2
26696557 2
31363247 2
59675216 2
33161563 2
44987967 2
30280501 2
57542356 2
45611624 2
57830614 2
25604786 2
29669158 2
28720550 2
60117301 2
44215373 2
47787831 2
28375760 2
26682845 2
22259609 2
26160146 2
62688226 2
47767608 2
38841662 2
45781523 2
35243934 2
51142292 2
25948979 2
49707106 2
27238668 2
29834362 2
21895331 2
64656724 2
58335021 2
56923330 2
38835798 2
26350682 2
59682391 2
39837794 2
37279403 2
25772182 2
63417991 2
26372735 2
29474646 2
45586579 2
21374223 2
31051013 2
25774369 2
47974160 2
31994341 2
28547059 2
34899471 2
23992604 2
31807585 2
58660745 2
27437269 2
62688278 2
37090392 2
43846137 2
46377036 2
34118442 2
43433882 2
52779152 2
40611726 2
48900229 2
36222273 2
25083953 2
28532766 2
25599170 2
49886852 2
35271191 2
32153529 2
43619590 2
45957079 2
57225029 2
50998522 2
22759962 2
55059928 2
58151161 2
32592870 2
46749351 2
58955061 2
61861014 2
32144667 2
51721043 2
45812032 2
59837029 2
36824935 2
38229678 2
28578442 2
62027116 2
39820077 2
33125369 2
65800295 2
62934561 2
25265119 2
48899760 2
45000086 2
48945861 2
46778482 2
44198660 2
47207868 2
55250860 2
48349249 2
22596998 2
61616768 2
48146769 2
36471136 2
42445257 2
37253030 2
21547722 2
52972527 2
38028899 2
29716415 2
45230790 2
30634517 2
64318282 2
35062937 2
27426071 2
34331506 2
62528940 2
35446969 2
34477993 2
38849760 2
48130780 2
60931736 2
57990425 2
31936770 2
48167147 2
31059249 2
21885702 2
52816630 2
40220277 2
57212045 2
45364647 2
28927858 2
64221994 2
38201459 2
25062169 2
44051820 2
49673789 2
31367289 2
49473733 2
30244803 2
61470497 2
48542787 2
21882402 2
54192715 2
23288403 2
36045811 2
56752058 2
61208694 2
32919204 2
43420589 2
28721045 2
41812544 2
35691673 2
49091014 2
41003321 2
47567385 2
49503855 2
37048341 2
38027935 2
31400450 2
36095785 2
64970174 2
34144084 2
33876206 2
60498152 2
46958472 2
55388764 2
46390191 2
20715029 2
46206504 2
29685655 2
35679413 2
34295744 2
23443982 2
31580266 2
30655236 2
31176576 2
47748992 2
37228660 2
46196005 2
54914263 2
63175564 2
50252022 2
28550544 2
66713988 2
58353018 2
57241804 2
38417592 2
39675307 2
62645966 2
49303449 2
62886816 2
53842184 2
64002985 2
44592239 2
50775879 2
43021792 2
53157004 2
62249769 2
30080523 2
56700801 2
45414252 2
41785065 2
33914053 2
40220841 2
40201551 2
21892698 2
42789597 2
24212149 2
62909710 2
29088415 2
36089626 2
22614352 2
64070685 2
63964036 2
26546341 2
57421102 2
61601258 2
43053661 2
24367210 2
42227868 2
47926880 2
61860370 2
58653448 2
62566174 2
28208482 2
36700589 2
53509135 2
26008408 2
34091903 2
52782365 2
33519014 2
52255236 2
39638089 2
32913647 2
38056090 2
30840849 2
49072391 2
53505704 2
38635626 2
19038661 2
51180064 2
57685335 2
55941999 2
50780582 2
51720140 2
52045500 2
53009505 2
30808445 2
20193700 2
29726130 2
55264022 2
46389460 2
61487879 2
59377369 2
40807808 2
63778867 2
34264146 2
31817398 2
60518711 2
36652424 2
34688285 2
55250189 2
32168784 2
36022152 2
40997310 2
31052632 2
45365886 2
30626978 2
36087088 2
24571548 2
38594767 2
26507255 2
47399070 2
22260623 2
63851590 2
54767132 2
38007960 2
58282554 2
35884140 2
35638095 2
37816593 2
63525430 2
54750327 2
27457638 2
26535366 2
41429385 2
39995367 2
27223709 2
40388431 2
43803441 2
49088567 2
28189563 2
63028314 2
41250822 2
45375877 2
29143065 2
56552271 2
56080520 2
60393215 2
27042002 2
50272153 2
26554341 2
27080986 2
51192001 2
40988722 2
35865377 2
45840114 2
46788306 2
55052030 2
40199477 2
36457889 2
44391259 2
51147248 2
64101176 2
38251902 2
60837919 2
50772901 2
52237251 2
24918463 2
31772198 2
42647926 2
37872361 2
38636537 2
23463278 2
30045903 2
48151144 2
64207110 2
49502294 2
38214173 2
41045444 2
49656302 2
56763925 2
28950546 2
41001045 2
43576712 2
50052579 2
37079266 2
60802623 2
24540082 2
44221804 2
20201639 2
35432834 2
43227813 2
64414460 2
42835158 2
26121266 2
62564795 2
42438658 2
28196240 2
56042498 2
28359909 2
52644150 2
38666197 2
39841979 2
30408229 2
52468264 2
64873640 2
50816652 2
44785049 2
24019793 2
64099502 2
56575144 2
34071372 2
53135729 2
42013463 2
56876327 2
43028034 2
64525317 2
65482572 2
24384106 2
53379367 2
24517722 2
22630771 2
53306452 2
57821561 2
39204312 2
49888724 2
56596822 2
59962290 2
51504197 2
33946241 2
22443883 2
48745568 2
51177503 2
62392545 2
48498119 2
62423912 2
49854344 2
40856649 2
62284199 2
54075089 2
23296045 2
65476936 2
43774082 2
55059800 2
24873295 2
40855482 2
61383105 2
61322804 2
37088154 2
63427839 2
23481447 2
40004930 2
24188280 2
50967040 2
37872425 2
45978247 2
38625995 2
34536868 2
33288784 2
51347453 2
19745585 2
41251210 2
52406824 2
33683177 2
60085214 2
57537486 2
38016312 2
32387643 2
56707460 2
29144740 2
21213629 2
43193047 2
61467453 2
31589539 2
36433073 2
22435853 2
43649514 2
23321827 2
22581006 2
54037077 2
51391245 2
36303253 2
27772906 2
41393517 2
61646902 2
41237047 2
59801938 2
53897617 2
61725236 2
41255194 2
28040292 2
41817221 2
23853217 2
58002227 2
48362805 2
58897092 2
38596182 2
63536988 2
41384814 2
41262383 2
48940404 2
56705377 2
52962959 2
40624316 2
57831035 2
53841891 2
64536880 2
41582766 2
31792651 2
61484290 2
37635115 2
37889015 2
59394057 2
64529911 2
27587208 2
65001229 2
30406064 2
24879456 2
51904271 2
37414032 2
53314143 2
50577151 2
53893318 2
26527802 2
59557776 2
21540389 2
27068866 2
59964167 2
45238085 2
21057019 2
41450617 2
55582316 2
38409020 2
57992971 2
24680169 2
20377243 2
49272556 2
36659858 2
58616425 2
22599012 2
32200504 2
45992986 2
44216460 2
52963023 2
35466568 2
28219093 2
49528644 2
64124884 2
34290573 2
53513921 2
23106813 2
62664400 2
36695643 2
46372363 2
56226873 2
38248394 2
38469259 2
32347073 2
43248910 2
63735138 2
25831899 2
41441356 2
57062381 2
61467138 2
30839809 2
52409698 2
37801000 2
18068339 2
26862236 2
63537440 2
32018157 2
48696893 2
23441144 2
46795267 2
29469706 2
49654837 2
26861810 2
19218225 2
61360454 2
38050087 2
42425244 2
21549516 2
47525309 2
41219148 2
38437043 2
33755928 2
43988268 2
23134269 2
47354935 2
30453649 2
32534435 2
33306582 2
62044921 2
62427300 2
38664565 2
40237006 2
46800746 2
36810557 2
44567072 2
36436021 2
34119052 2
46625624 2
67057930 2
56737542 2
65981660 2
46743397 2
46971334 2
33124340 2
63651702 2
51197402 2
57738897 2
28353460 2
25818161 2
41384011 2
48126263 2
49321732 2
35062003 2
61213467 2
26349131 2
46230655 2
32505878 2
39810335 2
61369597 2
49104383 2
42004645 2
24686340 2
40837545 2
41405735 2
63394537 2
49659032 2
27079941 2
31436385 2
30981890 2
58023316 2
61096673 2
34538015 2
63153733 2
49329087 2
30278756 2
59214681 2
25597800 2
25079454 2
55731702 2
48874746 2
51210095 2
29085376 2
58932969 2
41021868 2
49263502 2
25258916 2
35239125 2
37238027 2
51192102 2
26503577 2
22947416 2
42629285 2
54545740 2
29515076 2
40663830 2
45758619 2
64006694 2
20713582 2
41007990 2
43774598 2
31781502 2
60661347 2
35099194 2
25979868 2
59490457 2
58127418 2
30485865 2
37677005 2
49327212 2
34291995 2
54719560 2
53378867 2
65880469 2
55552214 2
53142372 2
22920097 2
23151227 2
22086106 2
37424825 2
50035706 2
24371247 2
32505266 2
45790646 2
53160012 2
38215474 2
34720434 2
31435194 2
28780569 2
63637427 2
32539747 2
61747783 2
23830639 2
62396703 2
53175201 2
35721928 2
30658380 2
50039529 2
59688433 2
56750060 2
61894854 2
65685429 2
41044839 2
40984467 2
41823507 2
42648475 2
61475181 2
43841131 2
32963886 2
34264532 2
63498247 2
21050775 2
54869721 2
34104733 2
24178770 2
43219715 2
50061272 2
37231936 2
40264778 2
54945421 2
47352685 2
47964413 2
28917431 2
27808104 2
31013802 2
58621175 2
41648302 2
53179109 2
38018093 2
24724650 2
26733990 2
63735880 2
33086252 2
29144131 2
65283361 2
28604797 2
50616076 2
56124445 2
37270007 2
57825546 2
35067885 2
44808443 2
19374455 2
62020876 2
46749046 2
28900661 2
22777048 2
38639447 2
55258660 2
28181915 2
60962380 2
62179537 2
19396098 2
28371183 2
42790322 2
62180073 2
55118012 2
43811905 2
40660507 2
31757689 2
47558857 2
61744712 2
62778161 2
36292178 1
34933823 1
15576170 1
31607445 1
53186663 1
47402952 1
40825943 1
23629192 1
61070595 1
30087651 1
41009360 1
58612738 1
27960927 1
17619168 1
49287045 1
26872100 1
50791071 1
57868073 1
24710783 1
63250611 1
28348882 1
24542546 1
58957233 1
49843580 1
34691441 1
28530583 1
35673927 1
32570101 1
43804666 1
30096226 1
35639981 1
33738058 1
49655306 1
47361398 1
61369575 1
22049844 1
58036032 1
30030602 1
39842041 1
61365146 1
43792917 1
50982780 1
52413678 1
24321602 1
28795133 1
56083515 1
28353482 1
40790139 1
65191923 1
51939182 1
17622128 1
63625741 1
55384882 1
65175175 1
53872990 1
55886031 1
58009450 1
45435490 1
34709384 1
41037799 1
39015590 1
30806382 1
43246712 1
27267689 1
59391009 1
64761482 1
51161109 1
28365217 1
63981442 1
31214159 1
25102623 1
25771050 1
32744611 1
42784048 1
63053690 1
34876468 1
46193878 1
50441958 1
25220957 1
58440878 1
48165610 1
63606957 1
38080774 1
26547989 1
20866831 1
47348421 1
52819266 1
64862809 1
56205722 1
63782160 1
30474108 1
50040890 1
40014678 1
35711373 1
61204934 1
60977943 1
23137868 1
42411910 1
37229125 1
31014792 1
35844269 1
44035347 1
42196347 1
23619763 1
57528238 1
45379572 1
34267961 1
43580750 1
39664881 1
59508359 1
52429332 1
35860271 1
64649981 1
55051589 1
59671322 1
27407248 1
43827009 1
30056210 1
55221738 1
30438695 1
43220291 1
30607185 1
51736547 1
61603497 1
41193078 1
39648924 1
45428317 1
63254239 1
48327097 1
35651243 1
35428641 1
59258406 1
48551449 1
41995810 1
27036780 1
22593613 1
62939829 1
41847692 1
30453252 1
22951833 1
34657315 2
16491974 2
50829039 2
38649002 2
55093829 2
37222501 2
52425385 2
25471968 2
58179480 2
25094202 2
56773515 2
49706542 2
56718690 2
40048764 2
55938128 2
63623718 2
59410185 2
25091640 2
58773302 2
35913652 2
47197256 2
39193698 2
41383647 2
30589293 2
38470501 2
29119536 2
23144458 2
57546664 2
54363675 2
20687772 2
61786742 2
24013774 2
30829073 2
21551679 2
39634871 2
26902189 2
61646792 2
64205863 2
32557267 2
22248887 2
39620115 2
50973830 2
35709764 2
60525404 2
59663695 2
42029799 2
43424854 2
25775642 2
63744237 2
41063025 2
40597022 2
23847577 2
61651828 2
50784404 2
38268577 2
19686361 2
50839030 2
53326776 2
56887863 2
28937493 2
41200432 2
61726945 2
35069784 2
32764241 2
52595179 2
50582971 2
64678400 2
40061270 2
49076443 2
30269270 2
52590480 2
62389713 2
39454710 2
57722027 2
35666649 2
66064779 2
50238465 2
32328528 2
22972041 2
35466512 2
64416893 2
22756764 2
52831124 2
45027032 2
36252217 2
41407940 2
54702730 2
60358002 2
55749911 2
63849017 2
43246272 2
26123235 2
42269066 2
51535828 2
33946916 2
37605349 2
42642974 2
54588740 2
27661533 2
66086430 2
46605315 2
59352267 2
37016108 2
34343078 2
25465127 2
63498620 2
37012684 2
55546341 2
42048207 2
44415305 2
51868178 2
45803432 2
42644089 2
51360522 2
38463966 2
29299785 2
55886849 2
18908755 2
28522899 2
40411991 2
53904168 2
43446969 2
60277250 2
30415248 2
50080765 2
25285474 2
55245521 2
64527699 2
48883537 2
48115674 2
49697741 2
51546208 2
49487845 2
44201524 2
20926514 2
21096010 2
27041925 2
35054860 2
36860555 2
38638301 2
39040857 2
54537938 2
29335628 2
36886629 2
58470550 2
48496037 2
34257964 2
46579021 2
46382990 2
19385033 2
64010331 2
25246513 2
48919444 2
31038155 2
54551319 2
36705632 2
25997303 2
54375806 2
35673411 2
51361372 2
23826221 2
53512441 2
47157448 2
44023007 2
42198137 2
34848255 2
51924989 2
50608000 2
52463992 2
38855245 2
38034950 2
57037783 2
19047968 2
45808959 2
61792119 2
38214243 2
37483846 2
49254252 2
60240447 2
53500971 2
50013248 2
60377890 2
52782816 2
33542885 2
62557007 2
42380857 2
25972319 2
